TIMESTAMP,AirTC_Avg,RH_Avg,Rain_mm_Tot,BP_kPa_Avg,WindDir,WS_ms_Avg,PARTotin_Avg
TS,degC,%,mm,kPa,degrees,m/s,micromol/m2/s
08/01/2020 2.00,23.11444,99.99973,0,98.44858,178,0.234,-0.1113949
08/01/2020 2.30,23.01919,100,0,98.41648,266,0.271,-0.05569761
08/01/2020 3.00,22.92953,100,0.202,98.64988,166,0.388,-0.1392426
08/01/2020 3.30,22.89749,100,0,98.41771,84,0.247,-0.1949406
08/01/2020 4.00,22.88371,99.99978,0,108.2208,97,0.429,-0.1404505
08/01/2020 4.30,22.784,100,0,98.46445,247,0.265,-0.1671121
08/01/2020 5.00,22.63553,100,0,98.4295,239,0.389,-0.194944
08/01/2020 5.30,22.75302,100,0,98.44017,116,0.211,-0.1113957
08/01/2020 6.00,22.67053,100,0,98.46018,193,0.403,-0.2506407
08/01/2020 6.30,22.58181,100,0,98.4821,194,0.269,-0.1949423
08/01/2020 7.00,22.67832,99.99995,0,98.50704,251,0.285,10.47118
08/01/2020 7.30,22.7114,99.99999,0,98.54143,154,0.163,88.97654
08/01/2020 8.00,22.99625,100,0,98.57133,83,0.246,166.0864
08/01/2020 8.30,23.34461,99.99984,0,98.60218,265,0.315,241.8513
08/01/2020 9.00,23.87417,100,0,98.63199,200,0.246,300.5424
08/01/2020 9.30,24.44081,99.96014,0,98.64242,89,0.419,469.2619
08/01/2020 10.00,25.6103,94.00858,0,98.64564,248,0.882,618.0374
08/01/2020 10.30,26.51258,87.28432,0,98.64534,332,0.919,678.119
08/01/2020 11.00,26.84573,85.6799,0,98.64876,250,1.397,725.025
08/01/2020 11.30,26.61485,86.79748,0,98.63401,77,0.679,830.4854
08/01/2020 12.00,26.61018,88.40173,0.404,98.62793,77,1.499,581.6053
08/01/2020 12.30,26.86328,87.32234,0,98.59981,83,1.576,1500.315
08/01/2020 13.00,26.93339,87.43124,0.404,98.56955,29,1.958,729.8838
08/01/2020 13.30,25.88008,90.81307,0,98.55131,27,2.087,1296.147
08/01/2020 14.00,27.0849,86.31362,0,98.49256,90,1.656,1456.58
08/01/2020 14.30,27.12483,86.46523,2.02,98.45378,297,2.632,903.9301
08/01/2020 15.00,25.63883,90.82298,0,98.43354,276,0.677,598.5338
08/01/2020 15.30,25.30046,93.19786,0,98.40308,NAN,0.48,202.4287
08/01/2020 16.00,25.7728,91.19009,0,98.38273,73,0.58,348.2479
08/01/2020 16.30,26.88603,86.21285,0,-70.63935,82,0.612,588.5037
08/01/2020 17.00,27.81808,83.19981,0,103.9201,145,0.701,456.3229
08/01/2020 17.30,27.77208,80.32632,0,99.79434,223,0.771,365.0408
08/01/2020 18.00,27.10332,83.01032,0,98.368,158,0.43,125.6317
08/01/2020 18.30,26.24882,87.04441,0,98.38298,87,0.414,47.04753
08/01/2020 19.00,25.79091,88.6009,0,98.39438,261,0.471,2.282892
08/01/2020 19.30,25.4345,88.439,0,98.42639,17,0.645,-0.3062682
08/01/2020 20.00,25.10786,89.26682,0,98.4491,251,0.425,-0.1949045
08/01/2020 20.30,24.44922,92.81331,0,98.48842,190,0.24,-0.1670667
08/01/2020 21.00,24.04591,94.69333,0,98.51394,344,0.176,-0.1670726
08/01/2020 21.30,23.47667,98.29536,0,98.53036,38,0.187,-0.1670773
08/01/2020 22.00,23.29596,98.64962,0,98.54155,40,0.265,-0.3063157
08/01/2020 22.30,23.30771,98.37321,0,-407.0772,193,0.184,-0.3367796
08/01/2020 23.00,23.07957,99.27083,0,97.59839,155,0.256,-0.1670903
08/01/2020 23.30,22.91,99.73247,0,98.55054,219,0.227,-0.3063296
09/01/2020 0.00,22.61693,99.99869,0,98.5382,136,0.297,-0.3063341
09/01/2020 0.30,22.55939,100,0,98.52643,152,0.322,-0.3620302
09/01/2020 1.00,22.39709,100,0,98.50403,63,0.19,-0.2784874
09/01/2020 1.30,22.32889,100,0,98.4789,164,0.281,-0.1670923
09/01/2020 2.00,22.36625,100,0,98.45358,274,0.214,-0.02784819
09/01/2020 2.30,22.32776,100,0,98.43345,219,0.291,-0.1392439
09/01/2020 3.00,22.23927,100,0,98.41178,159,0.215,-0.3063338
09/01/2020 3.30,22.30365,100,0,98.40246,68,0.27,-0.1670913
09/01/2020 4.00,22.43042,100,0,70.64238,271,0.483,-0.3087899
09/01/2020 4.30,22.48228,100,0.202,98.35117,232,0.703,-0.2506338
09/01/2020 5.00,22.60074,100,0,98.40938,251,0.222,-0.194937
09/01/2020 5.30,22.55892,100,0,98.41226,267,0.175,-0.2227828
09/01/2020 6.00,22.60465,99.99982,2.626,98.4399,151,0.741,-0.2506302
09/01/2020 6.30,22.62596,99.7245,0.202,98.47096,100,1.238,-0.1949338
09/01/2020 7.00,22.72295,99.26917,0,98.49199,39,0.649,6.878415
09/01/2020 7.30,22.61588,99.99986,0,98.51793,30,0.355,46.6451
09/01/2020 8.00,22.69714,99.99403,0.606,98.55542,105,0.282,67.0013
09/01/2020 8.30,22.86876,100,0.404,98.58758,208,0.582,155.1087
09/01/2020 9.00,23.00813,100,0.202,98.61041,275,0.44,261.7856
09/01/2020 9.30,23.29417,99.56515,0,100.9186,127,0.608,367.3374
09/01/2020 10.00,23.85088,97.19433,0,98.66236,160,0.571,575.2836
09/01/2020 10.30,24.63729,94.59253,0,98.66054,132,0.589,603.8694
09/01/2020 11.00,25.81397,88.17762,0,98.63903,70,0.828,911.0742
09/01/2020 11.30,26.47774,81.93371,0,98.62139,110,1.583,822.1389
09/01/2020 12.00,26.32466,85.87073,0,98.60832,29,1.032,979.043
09/01/2020 12.30,27.17453,79.77596,0,98.57698,31,1.415,1118.589
09/01/2020 13.00,25.65461,85.82559,0.606,98.55062,64,1.073,499.1307
09/01/2020 13.30,25.84892,88.13805,0.404,98.51478,352,0.658,1329.873
09/01/2020 14.00,27.03422,81.65414,0,98.47484,8,0.754,738.1606
09/01/2020 14.30,26.91975,84.72616,0.202,98.44156,130,0.783,525.2196
09/01/2020 15.00,27.89119,74.71048,0,98.41083,70,1.572,1214.045
09/01/2020 15.30,28.50031,70.28881,0,98.38762,70,1.616,1273.019
09/01/2020 16.00,28.42874,68.07607,0,98.38174,138,1.954,1192.644
09/01/2020 16.30,28.0914,66.95046,0,98.3813,77,2.383,855.2254
09/01/2020 17.00,27.83014,70.4082,0,98.37746,61,1.254,571.1072
09/01/2020 17.30,27.32012,69.95903,0,98.39366,36,1.741,277.5016
09/01/2020 18.00,26.61147,72.05216,0,98.41621,60,1.115,150.8005
09/01/2020 18.30,26.35136,73.60389,0,98.43609,72,0.781,78.84301
09/01/2020 19.00,25.39,77.63626,0,94.43864,199,0.344,5.594908
09/01/2020 19.30,24.73278,80.01138,0,97.09718,79,0.36,-0.362789
09/01/2020 20.00,24.34182,81.04822,0,98.50259,61,0.384,-0.2784527
09/01/2020 20.30,23.85797,83.28557,0,98.53309,146,0.222,-0.1392338
09/01/2020 21.00,24.01019,83.20485,0,98.56046,357,0.454,-0.2227816
09/01/2020 21.30,23.96256,84.77308,0,98.58948,74,0.399,-0.1949357
09/01/2020 22.00,22.70823,92.63211,0,82.76554,219,0.231,-0.2798621
09/01/2020 22.30,21.75906,98.89391,0,98.51778,255,0.349,-0.1113992
09/01/2020 23.00,21.60834,99.87695,0,98.61026,81,0.186,-0.1949489
09/01/2020 23.30,21.49606,99.71011,0,98.6006,115,0.178,-0.1392529
10/01/2020 0.00,21.29077,99.95539,0,98.60068,NAN,0.259,-0.2228083
10/01/2020 0.30,21.11347,99.99998,0,98.58521,138,0.249,-0.1671078
10/01/2020 1.00,20.94911,100,0,98.57574,101,0.328,-0.3620694
10/01/2020 1.30,20.82813,100,0,98.55061,266,0.168,-0.2785186
10/01/2020 2.00,20.72377,100,0,98.5247,326,0.278,-0.1949616
10/01/2020 2.30,20.44308,99.99986,0,98.49769,229,0.219,-0.02785124
10/01/2020 3.00,20.43309,100,0,98.47782,190,0.145,-0.1949665
10/01/2020 3.30,20.44175,99.9996,0,98.4591,263,0.12,-0.2506718
10/01/2020 4.00,20.55424,99.99977,0,98.45873,107,0.187,-0.2506716
10/01/2020 4.30,20.49573,99.99966,0,98.46246,78,0.295,-0.2506695
10/01/2020 5.00,20.55606,99.99988,0,98.46314,319,0.139,-0.2228153
10/01/2020 5.30,20.6158,100,0,115.9816,8,0.32,-0.167361
10/01/2020 6.00,20.53771,100,0,131.9773,274,0.384,-0.1959401
10/01/2020 6.30,20.497,100,0,98.54214,174,0.211,-0.1392589
10/01/2020 7.00,20.53393,100,0,98.49762,244,0.172,12.67262
10/01/2020 7.30,20.77642,99.99976,0,98.51406,249,0.229,119.6511
10/01/2020 8.00,21.36102,99.99988,0,99.9441,104,0.336,358.4031
10/01/2020 8.30,22.30839,99.76001,0,71.07036,219,0.603,527.5035
10/01/2020 9.00,24.13053,92.06186,0,97.932,120,0.926,747.5192
10/01/2020 9.30,26.01186,79.36478,0,98.59082,72,1.822,1002.443
10/01/2020 10.00,26.46085,73.11999,0,98.60106,174,2.414,958.6438
10/01/2020 10.30,26.73893,71.84525,0,98.61276,30,1.7,730.6083
10/01/2020 11.00,27.04356,71.8917,0,98.60794,34,0.9,974.2221
10/01/2020 11.30,27.25078,72.1152,0,100.282,64,1.537,1244.343
10/01/2020 12.00,28.29408,66.16526,0,98.87766,143,2.331,1651.658
10/01/2020 12.30,28.61737,66.02583,0,98.55123,72,1.098,1060.353
10/01/2020 13.00,28.81662,63.77451,0,98.53481,56,1.11,976.2517
10/01/2020 13.30,29.39785,62.16528,0,98.5022,100,1.595,1944.021
10/01/2020 14.00,29.37188,60.76412,0,98.456,234,1.946,1195.229
10/01/2020 14.30,28.43105,63.21517,0,98.42544,269,1.117,1157.828
10/01/2020 15.00,29.1943,63.86833,0,98.38582,69,1.238,845.0126
10/01/2020 15.30,28.61277,65.31129,0,98.36775,180,1.085,903.2666
10/01/2020 16.00,28.76419,62.73014,0,98.35522,75,1.03,465.3213
10/01/2020 16.30,28.05803,68.76594,0,98.35654,104,0.653,274.0625
10/01/2020 17.00,27.56347,70.01758,0,98.3559,89,0.83,235.6852
10/01/2020 17.30,27.69538,70.00439,0,98.34972,222,0.436,387.8116
10/01/2020 18.00,27.49734,68.5407,0,98.36746,37,0.62,167.1789
10/01/2020 18.30,27.07943,68.3783,0,98.37866,41,0.825,66.31532
10/01/2020 19.00,26.50419,71.02464,0,98.39162,266,0.359,5.512528
10/01/2020 19.30,25.94751,74.23588,0,98.40291,231,0.395,-0.3062786
10/01/2020 20.00,25.20699,78.58183,0,98.42527,21,0.404,-0.2506079
10/01/2020 20.30,24.84378,80.29877,0,98.45653,79,0.45,-0.2227727
10/01/2020 21.00,23.99686,84.88188,0,98.48286,116,0.225,-0.2784771
10/01/2020 21.30,23.04409,90.91334,0,98.49699,306,0.129,-0.3620299
10/01/2020 22.00,22.43355,94.76676,0,98.51194,303,0.219,-0.1949491
10/01/2020 22.30,22.12384,96.436,0,99.1869,137,0.299,-0.02865443
10/01/2020 23.00,21.76575,98.86832,0,98.96071,270,0.315,-0.308062
10/01/2020 23.30,21.53821,99.41519,0,98.5281,65,0.186,-0.1671127
11/01/2020 0.00,21.43919,99.33959,0,98.52588,252,0.101,-0.1671136
11/01/2020 0.30,21.28688,99.37432,0,98.51115,242,0.209,-0.1392632
11/01/2020 1.00,21.07296,99.8737,0,98.50638,123,0.153,-0.3342336
11/01/2020 1.30,21.00248,99.9949,0,98.48139,4,0.146,-0.2228243
11/01/2020 2.00,20.84168,100,0,98.6824,264,0.126,-0.250679
11/01/2020 2.30,20.63217,100,0,98.43063,258,0.315,-0.2785345
11/01/2020 3.00,20.43695,99.99997,0,98.41521,263,0.223,0.08356046
11/01/2020 3.30,20.2589,99.99974,0,98.41018,179,0.08,-0.1949773
11/01/2020 4.00,20.22516,99.99922,0,98.65982,49,0.084,-0.2517151
11/01/2020 4.30,20.15879,99.99989,0,98.39681,274,0.367,1.25E-05
11/01/2020 5.00,20.02141,99.99989,0,98.40523,NAN,0.095,-0.2785439
11/01/2020 5.30,19.96264,99.99999,0,98.41646,94,0.133,-0.3064005
11/01/2020 6.00,19.8258,100,0,98.42153,NAN,0.12,-0.02785499
11/01/2020 6.30,19.75909,99.9999,0,98.43862,80,0.17,0.1671291
11/01/2020 7.00,19.64768,99.99997,0,98.46308,227,0.458,16.68513
11/01/2020 7.30,19.73598,99.99996,0,98.50107,84,0.386,100.7499
11/01/2020 8.00,20.59545,99.99989,0,98.51782,236,0.24,294.3223
11/01/2020 8.30,21.374,99.98755,0,98.51758,238,0.362,520.684
11/01/2020 9.00,22.86815,96.62106,0,98.52366,251,0.573,772.5627
11/01/2020 9.30,25.35077,82.50167,0.202,98.5236,45,2.037,983.6506
11/01/2020 10.00,26.02787,76.99294,0,98.52847,180,2.492,1083.387
11/01/2020 10.30,26.93403,74.03956,0,98.52938,35,2.371,1211.708
11/01/2020 11.00,27.11172,71.56871,0,98.53542,99,2.869,1344.56
11/01/2020 11.30,27.52243,70.42626,0,98.5294,109,2.407,1497.699
11/01/2020 12.00,28.55766,65.80657,0,98.50008,82,2.349,1917.255
11/01/2020 12.30,28.58434,66.44416,0,98.4805,77,1.334,928.2553
11/01/2020 13.00,28.46547,68.9357,0,88.70735,183,1.445,1411.561
11/01/2020 13.30,28.74095,67.40211,0,98.62886,69,1.283,1323.297
11/01/2020 14.00,27.92061,71.3856,2.424,98.59477,188,2.86,949.5871
11/01/2020 14.30,25.36443,87.28993,0.202,98.40221,358,0.646,788.0953
11/01/2020 15.00,27.23371,77.45127,0,98.35698,23,1.032,1439.551
11/01/2020 15.30,28.15259,72.15542,0,98.33105,25,1.18,1453.982
11/01/2020 16.00,26.70817,79.59867,0.606,98.32827,66,2.109,620.2228
11/01/2020 16.30,24.31331,89.80746,0.808,98.35946,109,0.819,129.0705
11/01/2020 17.00,24.10853,90.24138,0,98.36989,228,0.514,144.7121
11/01/2020 17.30,24.35735,90.49662,0,98.38338,10,0.354,113.645
11/01/2020 18.00,24.26842,92.5323,0,98.4024,31,0.304,97.99529
11/01/2020 18.30,24.01458,96.30741,0,98.42565,174,0.248,47.5632
11/01/2020 19.00,23.96373,91.52644,0,98.45402,53,1.494,2.088536
11/01/2020 19.30,23.78565,88.43,0,98.47318,111,1.033,-0.08354334
11/01/2020 20.00,23.26953,92.54571,0,98.48641,263,0.43,-0.3063293
11/01/2020 20.30,23.16306,93.73954,0,98.51243,288,0.295,-0.3063309
11/01/2020 21.00,22.7005,98.40031,0,98.53878,NAN,0.187,-0.19494
11/01/2020 21.30,22.4628,99.09218,0,98.56357,303,0.117,-0.4455828
11/01/2020 22.00,22.26072,99.10471,0,98.56416,246,0.249,-0.2506474
11/01/2020 22.30,22.10256,99.57161,0,98.57073,197,0.226,-0.1114006
11/01/2020 23.00,22.02876,99.99559,0,98.56521,85,0.193,-0.1671033
11/01/2020 23.30,21.92514,100,0,98.54231,265,0.078,-0.1392546
12/01/2020 0.00,21.83233,100,0,98.59989,204,0.275,-0.3063613
12/01/2020 0.30,21.69388,100,0,98.7157,NAN,0.092,-4.21E-07
12/01/2020 1.00,21.54317,100,0,98.51402,39,0.273,-0.1949585
12/01/2020 1.30,21.43489,100,0,98.48825,254,0.26,-0.1392573
12/01/2020 2.00,21.39231,99.99998,0,98.459,355,0.23,-0.3063661
12/01/2020 2.30,21.26977,99.99976,0,98.44461,257,0.285,-0.2785133
12/01/2020 3.00,21.18624,100,0,98.41495,113,0.2,-0.2785159
12/01/2020 3.30,21.12535,100,0,98.39615,90,0.267,-0.222813
12/01/2020 4.00,21.04986,99.99967,0,98.39802,310,0.121,-0.389926
12/01/2020 4.30,21.00133,99.99971,0,98.40451,85,0.262,-0.2228134
12/01/2020 5.00,20.96571,99.99981,0,98.40951,192,0.182,-0.2506683
12/01/2020 5.30,20.97527,99.99999,0,98.42243,273,0.248,-0.1392583
12/01/2020 6.00,21.02962,100,0,98.82024,272,0.229,-0.1382552
12/01/2020 6.30,21.05788,100,0,98.54623,93,0.326,-0.1950758
12/01/2020 7.00,21.02663,100,0,98.4641,249,0.29,14.25988
12/01/2020 7.30,21.08146,100,0,98.48215,121,0.327,119.4267
12/01/2020 8.00,21.70983,100,0,98.5037,274,0.374,289.4102
12/01/2020 8.30,22.51726,99.97616,0,98.77578,178,0.69,515.8768
12/01/2020 9.00,24.18094,94.98039,0,98.57958,60,0.532,461.3739
12/01/2020 9.30,25.21118,88.15942,0,98.58743,19,0.833,656.0548
12/01/2020 10.00,25.7173,84.74831,0,98.59029,132,0.92,770.9358
12/01/2020 10.30,26.69528,78.74648,0.202,98.59473,40,2.134,1313.566
12/01/2020 11.00,27.77871,74.72526,0,98.5813,76,1.645,1578.829
12/01/2020 11.30,28.21232,71.3783,0,98.56862,155,1.923,1646.184
12/01/2020 12.00,28.83993,66.69105,0,98.55346,192,1.371,1653.626
12/01/2020 12.30,28.69319,68.68978,0,98.5371,214,1.17,1536.506
12/01/2020 13.00,29.28889,64.86962,0,99.33798,125,2.371,1616.922
12/01/2020 13.30,29.38124,63.86247,0,99.11503,29,1.514,1520.909
12/01/2020 14.00,29.76543,61.46698,0,98.42818,105,1.551,1784.089
12/01/2020 14.30,30.10745,60.12426,0,98.38112,46,1.39,1647.951
12/01/2020 15.00,30.232,60.15643,0,98.3499,75,1.561,1194.948
12/01/2020 15.30,29.68465,61.46753,0,98.33774,161,1.485,755.3469
12/01/2020 16.00,29.53883,62.14255,0,98.32685,38,1.245,927.2441
12/01/2020 16.30,29.46706,61.24354,0,98.3204,79,1.295,511.1297
12/01/2020 17.00,29.04953,63.51957,0,98.33276,27,1.167,467.4388
12/01/2020 17.30,28.46951,65.32895,0,98.35133,127,0.949,382.5247
12/01/2020 18.00,28.35706,67.49117,0,98.37043,90,0.887,160.2974
12/01/2020 18.30,27.62575,70.477,0,98.395,50,1.102,42.56727
12/01/2020 19.00,26.76202,73.5029,0,98.40891,109,0.876,4.872178
12/01/2020 19.30,26.18111,76.40999,0,98.43496,15,0.707,-0.2784347
12/01/2020 20.00,25.73759,79.13728,0,98.46739,142,0.911,-0.2784469
12/01/2020 20.30,25.27594,82.2456,0,98.50225,79,0.441,-0.2506101
12/01/2020 21.00,24.87274,84.81849,0,98.53886,75,0.311,-0.2227714
12/01/2020 21.30,24.44929,88.02418,0,98.55886,NAN,0.279,-0.2784719
12/01/2020 22.00,23.64658,93.59867,0,98.57057,21,0.288,-0.3620205
12/01/2020 22.30,23.22169,95.90187,0,98.57634,88,0.213,-0.3620294
12/01/2020 23.00,23.69349,93.28804,0,98.55834,233,0.396,-0.2784883
12/01/2020 23.30,22.94621,98.00679,0,98.55478,98,0.435,-0.2784897
13/01/2020 0.00,22.9222,98.1517,0,98.55698,261,0.439,-0.1392461
13/01/2020 0.30,22.94056,98.09188,0,98.54252,39,0.175,-0.2784913
13/01/2020 1.00,22.82073,98.39627,0,98.51271,230,0.301,-0.2784925
13/01/2020 1.30,22.69309,99.74963,0,98.49789,220,0.294,-0.5569922
13/01/2020 2.00,22.62851,99.56808,0,93.05203,205,0.315,-0.2520264
13/01/2020 2.30,22.84952,99.05183,0,98.3733,189,0.281,-0.194959
13/01/2020 3.00,22.78569,98.83099,0,98.40075,353,0.379,-0.1113977
13/01/2020 3.30,22.72934,99.57144,0,98.38315,168,0.332,-0.306345
13/01/2020 4.00,22.7338,99.6403,0,99.94068,218,0.411,-0.1140845
13/01/2020 4.30,22.80079,99.82084,0.808,98.85746,60,0.49,-0.1393591
13/01/2020 5.00,22.99146,99.17968,0.404,98.39004,194,0.527,-0.1113972
13/01/2020 5.30,22.80537,99.74586,0.202,98.41266,125,0.649,-0.2506411
13/01/2020 6.00,23.14587,97.52256,0,98.41934,32,1.195,-0.1392449
13/01/2020 6.30,23.12105,97.36061,0,98.42503,90,1.029,-0.1949413
13/01/2020 7.00,23.10071,97.22244,0,101.3723,94,1.105,7.961424
13/01/2020 7.30,23.10013,97.3529,0,98.51862,96,0.718,55.11711
13/01/2020 8.00,23.16268,99.22874,0,98.50479,207,0.425,135.4825
13/01/2020 8.30,23.31521,98.7756,0,98.54604,156,0.693,234.3111
13/01/2020 9.00,24.08947,96.06149,0,98.5789,103,1.027,583.3821
13/01/2020 9.30,24.20109,93.21138,0,98.61598,157,2.143,497.9345
13/01/2020 10.00,24.22388,94.54876,0,98.62946,95,1.227,449.7456
13/01/2020 10.30,24.40325,94.6034,0,98.64753,68,0.864,543.2972
13/01/2020 11.00,25.01882,90.67608,0,98.59766,180,1.462,1101.481
13/01/2020 11.30,25.50465,89.36039,0.202,98.58091,106,1.173,624.1976
13/01/2020 12.00,25.92663,87.02403,0,98.57705,118,1.382,776.9104
13/01/2020 12.30,25.73375,88.47658,0.202,98.5579,74,1.14,607.4631
13/01/2020 13.00,24.69482,93.3469,0.404,98.52687,115,1.924,672.2795
13/01/2020 13.30,25.367,91.41015,0,98.47402,127,1.041,1318.724
13/01/2020 14.00,26.25903,85.71921,0,98.7736,77,1.132,1055.913
13/01/2020 14.30,26.49165,83.93766,0,98.4005,98,1.912,1033.319
13/01/2020 15.00,26.99906,81.73013,0,98.55287,99,1.193,936.4066
13/01/2020 15.30,27.67181,78.70094,0,98.40486,78,0.963,1100.981
13/01/2020 16.00,27.00138,83.47802,0.808,98.29185,62,1.576,472.5742
13/01/2020 16.30,24.79986,95.7143,0.606,98.30163,51,1.233,234.6379
13/01/2020 17.00,24.90983,96.59057,0,98.29789,194,0.679,201.7123
13/01/2020 17.30,24.97285,96.65484,0,98.29363,85,0.262,228.5351
13/01/2020 18.00,25.02386,94.23302,0,98.29741,75,0.431,146.4255
13/01/2020 18.30,24.89692,94.82511,0,86.82162,62,0.727,21.52372
13/01/2020 19.00,24.66499,96.77904,0,77.41322,NAN,0.607,2.97638
13/01/2020 19.30,24.42179,96.90178,0,96.80619,5,0.25,-0.1949913
13/01/2020 20.00,24.06873,98.20183,0,91.8428,92,0.164,-0.2527241
13/01/2020 20.30,24.00192,99.28603,0.404,98.32418,80,1,-0.05569638
13/01/2020 21.00,23.89069,98.88564,0,98.3885,107,0.796,-0.2784585
13/01/2020 21.30,23.76739,99.50639,0,98.41602,165,0.244,-0.2784628
13/01/2020 22.00,23.59922,99.8584,0,98.42868,195,0.147,-0.1949242
13/01/2020 22.30,23.57953,99.99996,0,98.44881,34,0.266,-0.1670786
13/01/2020 23.00,23.48327,99.99997,0,165.5678,259,0.202,-0.167525
13/01/2020 23.30,23.40183,100,0,103.2084,269,0.621,-0.2228516
14/01/2020 0.00,23.31168,99.99998,0,98.48686,NAN,0.376,-0.02784672
14/01/2020 0.30,23.20335,100,0,100.2478,95,0.152,-0.2529444
14/01/2020 1.00,23.18285,99.99975,0,98.6476,228,0.345,-0.2230839
14/01/2020 1.30,23.1611,100,0,98.45802,96,0.4,-0.3620089
14/01/2020 2.00,23.09538,100,0,98.4263,142,0.173,-0.2227734
14/01/2020 2.30,23.04702,100,0,98.40049,116,0.159,-0.2506205
14/01/2020 3.00,23.00819,100,0,98.37264,302,0.118,-0.1949276
14/01/2020 3.30,22.98212,100,0,98.3567,248,0.379,-0.1392334
14/01/2020 4.00,22.9727,100,0.202,98.33977,158,0.276,-0.3341602
14/01/2020 4.30,22.96662,100,0,98.33692,277,0.258,-0.1670812
14/01/2020 5.00,22.92596,100,0,98.32928,162,0.269,-0.1670813
14/01/2020 5.30,22.92636,100,0,98.33654,91,0.276,-0.2784678
14/01/2020 6.00,22.92611,100,2.02,98.5566,250,0.251,-0.1672304
14/01/2020 6.30,22.95414,100,0,98.38587,259,0.315,0.02757384
14/01/2020 7.00,22.91718,100,0,98.37212,191,0.266,11.8906
14/01/2020 7.30,22.91687,100,0,98.40955,205,0.124,72.06746
14/01/2020 8.00,23.33124,99.9999,0,98.44823,154,0.25,244.9626
14/01/2020 8.30,23.96853,100,0,98.48545,141,0.309,421.9676
14/01/2020 9.00,24.49854,97.92723,0,98.5159,49,0.657,590.8477
14/01/2020 9.30,25.15354,92.89122,0,98.53428,68,1.052,493.5052
14/01/2020 10.00,25.88057,89.33782,0,98.53734,260,1.623,901.6852
14/01/2020 10.30,26.67599,85.09586,0,98.53522,200,1.716,1225.523
14/01/2020 11.00,26.85786,82.02703,0,98.51964,70,2.547,1169.124
14/01/2020 11.30,27.12412,81.64357,0,98.4897,78,1.702,895.8654
14/01/2020 12.00,26.97923,84.12407,1.212,98.47802,75,1.348,655.5107
14/01/2020 12.30,24.89837,94.76186,1.616,98.48242,47,1.533,868.1019
14/01/2020 13.00,26.21032,89.93085,0,98.44957,40,0.918,1782.03
14/01/2020 13.30,27.37241,83.97161,0.202,98.39218,46,1.038,1353.402
14/01/2020 14.00,27.79026,80.7673,0,98.34779,176,1.511,1499.603
14/01/2020 14.30,27.29809,83.44698,0,98.31721,137,1.047,536.682
14/01/2020 15.00,26.67486,86.48113,0,98.28852,179,1.93,748.4549
14/01/2020 15.30,26.08417,92.86565,0,98.26022,199,0.908,788.2733
14/01/2020 16.00,26.38089,89.2346,0.606,98.25596,65,1.843,662.6827
14/01/2020 16.30,27.22041,84.38084,0,98.22676,71,1.538,836.8445
14/01/2020 17.00,27.18758,84.59664,0,98.22746,155,2.153,609.0963
14/01/2020 17.30,25.49645,91.19372,0,98.22872,323,1.092,164.4138
14/01/2020 18.00,25.42615,91.52132,0,98.59649,105,0.817,187.0049
14/01/2020 18.30,25.10748,93.30515,0,98.93997,60,0.545,27.33649
14/01/2020 19.00,24.93121,94.01466,0,98.28139,154,0.607,3.285476
14/01/2020 19.30,24.67782,95.51189,0,98.29542,6,0.415,-0.08353128
14/01/2020 20.00,24.67852,95.08669,0,98.3024,161,0.499,-0.3341301
14/01/2020 20.30,24.60333,95.56065,0,98.34067,39,0.236,-0.1670675
14/01/2020 21.00,24.69859,94.84151,0,98.37398,40,0.662,-0.250603
14/01/2020 21.30,24.5346,95.89282,0,98.40768,164,0.238,-0.2784484
14/01/2020 22.00,24.32949,96.77903,0,98.42334,80,0.269,-0.3898302
14/01/2020 22.30,24.59071,94.68006,0,98.43556,137,0.367,-0.1113791
14/01/2020 23.00,24.14636,96.96787,0,98.42946,305,0.145,-0.1670712
14/01/2020 23.30,23.89752,98.35396,0,103.7016,135,0.156,-0.3093337
15/01/2020 0.00,23.72779,99.42965,0,98.43371,75,0.267,-0.1113866
15/01/2020 0.30,23.66067,99.91975,0.808,98.40725,NAN,0.461,-0.08353761
15/01/2020 1.00,23.7743,98.71693,3.03,98.39616,232,0.643,-0.334151
15/01/2020 1.30,23.82599,98.20387,0,99.38504,53,0.26,-0.3898454
15/01/2020 2.00,23.94635,97.72346,0,98.35716,278,0.781,-0.1949234
15/01/2020 2.30,23.76168,99.21308,0,98.34079,116,0.261,-0.1392304
15/01/2020 3.00,23.64523,99.95513,0,98.317,44,0.188,-0.3341512
15/01/2020 3.30,23.87402,98.83598,0,98.29166,129,0.718,-0.1670758
15/01/2020 4.00,23.83042,98.7206,0,98.28952,268,0.278,-0.33415
15/01/2020 4.30,23.70449,99.46009,0,98.29125,187,0.196,-0.1949209
15/01/2020 5.00,23.50911,99.99322,0,99.46851,287,0.211,-0.2236422
15/01/2020 5.30,23.36695,100,0,98.3099,79,0.144,-0.2506245
15/01/2020 6.00,23.28803,100,0,98.32707,272,0.214,-0.2227696
15/01/2020 6.30,23.31347,99.99981,0,98.34224,271,0.337,-0.1392319
15/01/2020 7.00,23.26569,100,0,98.34974,234,0.199,9.439814
15/01/2020 7.30,23.20059,99.9998,0,98.39157,51,0.354,29.04363
15/01/2020 8.00,23.33417,100,0.202,98.42887,82,0.227,94.98254
15/01/2020 8.30,23.67998,100,0,27.14347,247,0.328,219.9914
